neighbourhood,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_dayofweek,neighbourhood_group_Central Region,neighbourhood_group_North-East Region,neighbourhood_group_West Region,neighbourhood_group_East Region,neighbourhood_group_North Region,last_review_season_Southwest Monsoon,last_review_season_Northeast Monsoon,last_review_season_Hot and Dry,last_review_season_Inter-monsoon,room_type_Private room,room_type_Entire home/apt,room_type_Shared room,airbnb_era_Post-Maturity,airbnb_era_Maturity,airbnb_era_Significant Growth,airbnb_era_Growth,price
87.12962962962963,1.349,103.88105,1.153089412301921,1.4968246860306311,0.14406002975475368,7,365,5.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,35
121.60606060606061,1.27956,103.78594,0.8827548615480663,1.8245155980566627,0.4256406847607517,18,365,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,87
129.52272727272728,1.32087,103.91189,0.7632875349901244,2.6520371425957503,0.6880223478014175,2,0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,135
154.84883720930233,1.2946,103.83182,0.8827548615480663,1.293148584843654,0.6723128194036452,1,76,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,119
154.84883720930233,1.28985,103.84782,0.7632875349901244,1.4968246860306311,0.10647733208888645,1,0,4.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,110
157.45038167938932,1.31186,103.85458,0.5476604871793528,2.782178614948747,0.7921337993476446,16,38,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,136
135.9655172413793,1.30057,103.88437,1.0877874362219921,2.0417675711815075,0.47131904635805866,7,120,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,146
109.02222222222223,1.34063,103.88219,0.5476604871793528,0.6294841510589716,0.48319721436189694,1,1,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,60
154.3695652173913,1.3011,103.91325,0.5476604871793528,1.4059131647005323,0.23885917900771805,6,0,6.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,235
109.81132075471699,1.33538,103.74217,1.0877874362219921,0.9444332094556629,0.1976089851863681,11,60,6.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,140
135.9655172413793,1.30439,103.86106,0.5476604871793528,2.598761665360207,0.7834385882915637,9,119,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,94
154.3695652173913,1.30654,103.90009,0.8827548615480663,1.89245096344469,0.4166045753442146,17,36,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,185
147.58793969849245,1.26513,103.81722,0.5476604871793528,2.3737445037666354,0.640879917987171,12,80,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,418
101.9,1.34859,103.74774,0.8827548615480663,1.4968246860306311,0.18491097498475428,7,362,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,69
60.06896551724138,1.38787,103.87452,1.2479061098564308,0.6294841510589716,0.48319721436189694,1,96,6.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,74
153.04395604395606,1.29349,103.83837,0.7632875349901244,2.6732675467197304,0.6380440101873678,1,230,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,140
121.60606060606061,1.27986,103.78589,1.2132397263614954,0.6294841510589716,0.05642093609539817,14,365,4.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,85
95.53125,1.34471,103.96249,1.353312099935691,2.791894846468746,0.7678250471155705,7,263,2.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,81
264.4788732394366,1.30389,103.83494,0.5476604871793528,2.3318044156161033,0.5430751050678536,10,334,5.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,82
153.04395604395606,1.29898,103.84068,0.7632875349901244,2.3080439110355253,0.629170312532695,18,311,5.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,90
154.84883720930233,1.28837,103.84664,0.5476604871793528,0.9444332094556629,0.08217661194583258,43,351,6.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,31
190.68,1.31126,103.82576,0.8827548615480663,0.6294841510589716,0.129441045381051,76,300,6.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,344
142.6863157894737,1.31489,103.88514,1.353312099935691,0.6294841510589716,0.24437820468769114,274,349,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,131
111.03030303030303,1.33406,103.78808,0.5476604871793528,1.4059131647005323,0.6341695583822058,1,342,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,56
101.9,1.35039,103.74221,0.7632875349901244,1.7853009529303008,0.2098849975170654,3,175,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,100
135.9655172413793,1.32801,103.86398,0.7632875349901244,1.293148584843654,0.2604214878014762,203,264,6.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,258
154.3695652173913,1.30757,103.89601,0.5476604871793528,1.7853009529303008,0.7247481616392368,8,67,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,56
142.6863157894737,1.31019,103.8783,0.8827548615480663,1.146990051546535,0.21587116302371842,141,322,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,258
171.4394618834081,1.31801,103.8476,0.8827548615480663,0.6294841510589716,0.4166045753442146,274,358,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,158
142.6863157894737,1.31045,103.88114,0.5476604871793528,2.7329408747729764,0.7168807886334718,37,324,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,60
142.6863157894737,1.32957,103.90454,0.9600242569509456,2.339276966664809,0.5173173728987956,1,346,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,149
95.53125,1.34441,103.95797,0.5476604871793528,1.293148584843654,0.47131904635805866,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,40
129.52272727272728,1.31106,103.93683,0.8827548615480663,2.516501649522942,0.6130386037060546,1,345,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,67
147.58793969849245,1.28431,103.83306,0.7632875349901244,0.9444332094556629,0.3839715301441921,25,328,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,243
142.6863157894737,1.31035,103.87753,0.7632875349901244,1.6368048831477897,0.742394978187098,13,242,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,360
157.45038167938932,1.30799,103.85035,0.5476604871793528,1.4059131647005323,0.4314881642862916,109,365,4.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,26
153.04395604395606,1.29774,103.83639,1.055705359286362,1.8245155980566627,0.28068465626101025,19,257,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,119
129.52272727272728,1.32074,103.91132,0.7632875349901244,2.129438654976997,0.6370855242104172,1,0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,90
190.68,1.29735,103.82904,0.5476604871793528,1.7853009529303008,0.5173173728987956,30,329,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,139
153.04395604395606,1.29884,103.83583,0.7632875349901244,0.9444332094556629,0.38742184908560734,5,277,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,660
135.9655172413793,1.3141,103.85392,1.014689540741857,0.9444332094556629,0.129441045381051,67,305,5.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,219
190.68,1.29839,103.82808,1.3344037865545588,1.6925959414637473,0.09853120329444137,3,334,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,200
218.83333333333334,1.27644,103.84907,0.9600242569509456,1.5724373905921767,0.428581674571297,15,352,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,281
264.4788732394366,1.30529,103.8328,0.5476604871793528,0.6294841510589716,0.428581674571297,10,328,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,160
142.6863157894737,1.31481,103.88701,0.5476604871793528,2.426034528389094,0.5212111393436762,67,70,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,87
135.9655172413793,1.31451,103.85594,0.8827548615480663,0.6294841510589716,0.23325112844284202,203,341,4.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,150
154.3695652173913,1.30415,103.90192,0.7632875349901244,2.1586439249891747,0.27573429957783063,5,223,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,165
135.9655172413793,1.31693,103.85016,1.0877874362219921,1.293148584843654,0.08217661194583258,3,361,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,199
157.45038167938932,1.30147,103.84732,1.014689540741857,0.6294841510589716,0.019586148211334076,67,0,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,100
154.84883720930233,1.28633,103.84811,0.5476604871793528,0.9444332094556629,0.08217661194583258,43,349,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,29
129.52272727272728,1.31217,103.91206,1.353312099935691,2.3801192811460825,0.5269123294278976,1,85,6.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,65
264.4788732394366,1.30352,103.83322,0.5476604871793528,1.293148584843654,0.17176923885967843,7,180,1.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,150
142.6863157894737,1.30982,103.8767,0.8827548615480663,0.9444332094556629,0.1368170853048494,114,362,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,228
147.58793969849245,1.28446,103.83441,0.5476604871793528,1.4968246860306311,0.10647733208888645,26,208,4.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,153
264.4788732394366,1.3006,103.84012,1.055705359286362,0.9444332094556629,0.09853120329444137,6,172,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,319
153.04395604395606,1.29803,103.83607,0.9600242569509456,0.6294841510589716,0.48319721436189694,5,26,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,108
60.06896551724138,1.37971,103.89766,1.353312099935691,1.293148584843654,0.09043241689843162,2,0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,36
87.12962962962963,1.35149,103.88039,1.2359171926329946,1.293148584843654,0.11427500561597995,7,251,3.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,26
171.4394618834081,1.32869,103.8474,1.2708158026868601,1.7416538462385138,0.17176923885967843,141,365,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,131
218.83333333333334,1.27414,103.84596,1.3422173174146252,1.146990051546535,0.05642093609539817,3,364,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,200
105.0,1.43537,103.77406,0.5476604871793528,0.6294841510589716,0.07375926134859656,1,363,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,60
97.35,1.41182,103.84327,0.5476604871793528,0.6294841510589716,0.129441045381051,6,351,6.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,187
264.4788732394366,1.30496,103.83315,0.5476604871793528,1.6925959414637473,0.22175935597682567,8,356,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,100
92.36842105263158,1.38446,103.86203,0.8827548615480663,0.6294841510589716,0.24981027224909663,1,152,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,56
151.43722943722943,1.28263,103.84434,0.5476604871793528,0.6294841510589716,0.029078206037454746,6,307,4.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,40
142.6863157894737,1.3105,103.88507,0.5476604871793528,0.9444332094556629,0.5250301766914216,22,157,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,169
109.81132075471699,1.34351,103.7343,1.014689540741857,0.6294841510589716,0.06517566394409594,14,365,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,140
135.9655172413793,1.31213,103.8561,1.2359171926329946,0.6294841510589716,0.029078206037454746,112,332,5.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,56
157.45038167938932,1.30418,103.8508,0.5476604871793528,0.6294841510589716,0.09043241689843162,64,363,6.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,140
60.06896551724138,1.39246,103.90766,0.5476604871793528,0.6294841510589716,0.48319721436189694,1,326,4.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,33
142.6863157894737,1.31867,103.89315,0.5476604871793528,1.4059131647005323,0.11427500561597995,1,364,3.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,210
157.45038167938932,1.30212,103.84873,1.1818867241304465,0.9444332094556629,0.19131405404642246,67,353,6.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,131
157.45038167938932,1.30925,103.85271,0.8827548615480663,1.4059131647005323,0.6472747044936815,8,259,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,181
147.58793969849245,1.28412,103.82785,0.5476604871793528,1.146990051546535,0.10647733208888645,1,148,6.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,69
135.9655172413793,1.31267,103.87457,1.3483504163014766,2.4207375422838715,0.5173173728987956,7,269,3.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,999
129.52272727272728,1.32118,103.92055,0.5476604871793528,1.89245096344469,0.6281489040289114,2,0,6.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,44
135.9655172413793,1.31678,103.85717,1.014689540741857,0.9444332094556629,0.3660358360665914,114,335,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,122
129.52272727272728,1.3076,103.9118,0.7632875349901244,2.392409462242661,0.7509828260197784,2,14,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,87
109.02222222222223,1.33182,103.8687,0.7632875349901244,2.3536154106474165,0.7129408892100076,1,225,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,299
187.42372881355934,1.3055,103.84008,0.8827548615480663,2.4556015476005775,0.5816778210040965,6,132,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,129
142.6863157894737,1.31546,103.89428,0.5476604871793528,1.4968246860306311,0.23885917900771805,1,0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,42
147.58793969849245,1.29002,103.82315,0.5476604871793528,1.4059131647005323,0.08217661194583258,1,0,6.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,65
153.04395604395606,1.29735,103.83482,0.7632875349901244,0.6294841510589716,0.029078206037454746,1,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,85
154.84883720930233,1.28955,103.83861,0.7632875349901244,1.998827165142276,0.22175935597682567,1,0,5.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,206
135.9655172413793,1.30982,103.86189,0.5476604871793528,1.146990051546535,0.5975050448834652,5,349,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,26
142.6863157894737,1.3161,103.88817,0.8827548615480663,1.146990051546535,0.4587796766518348,17,117,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,199
135.9655172413793,1.32656,103.86275,0.7632875349901244,2.392409462242661,0.5231298664253685,2,0,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44
95.53125,1.34132,103.95985,0.9600242569509456,1.8600403226689675,0.24437820468769114,13,89,6.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,235
157.45038167938932,1.31198,103.85479,0.7632875349901244,0.6294841510589716,0.11427500561597995,6,364,4.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,771
190.68,1.32016,103.82547,1.3707102536807063,1.146990051546535,0.07375926134859656,5,234,5.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,100
135.9655172413793,1.32238,103.863,1.0877874362219921,1.146990051546535,0.10647733208888645,45,262,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,299
171.4394618834081,1.32609,103.84719,1.153089412301921,1.293148584843654,0.11427500561597995,203,365,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,210
121.60606060606061,1.27957,103.78723,0.5476604871793528,0.9444332094556629,0.129441045381051,14,365,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,85
135.9655172413793,1.31646,103.86416,0.8827548615480663,1.4059131647005323,0.12192827469876251,67,365,5.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,131
264.4788732394366,1.30538,103.83288,0.5476604871793528,1.146990051546535,0.18491097498475428,10,322,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90
154.84883720930233,1.28784,103.84952,0.5476604871793528,1.293148584843654,0.6647703558793423,8,347,3.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,75
135.9655172413793,1.31125,103.86053,0.8827548615480663,0.6294841510589716,0.09853120329444137,141,307,6.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,168
157.45038167938932,1.301,103.84706,1.014689540741857,0.9444332094556629,0.4040349410460835,113,115,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,287
151.43722943722943,1.2855,103.84181,1.2359171926329946,0.6294841510589716,0.07375926134859656,59,356,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60
153.04395604395606,1.29704,103.83766,0.7632875349901244,2.242978160620573,0.5788856137437723,18,307,1.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,94
227.13793103448276,1.29925,103.84557,0.5476604871793528,2.8034842361780328,0.8082232947752498,4,294,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,450
142.6863157894737,1.31394,103.8866,0.9600242569509456,2.3801192811460825,0.4854980045407398,84,33,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,90
147.58793969849245,1.28452,103.8327,0.7632875349901244,1.146990051546535,0.29036461131286717,26,277,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,108
109.81132075471699,1.33713,103.73697,0.8827548615480663,1.4059131647005323,0.11427500561597995,15,348,6.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,79
142.6863157894737,1.31533,103.88807,0.5476604871793528,0.9444332094556629,0.0474900028023225,1,0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,44
187.42372881355934,1.30449,103.83844,0.8827548615480663,1.7853009529303008,0.2604214878014762,18,364,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,100
135.9655172413793,1.30289,103.86185,0.7632875349901244,1.4968246860306311,0.621863009098299,6,359,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,300
171.4394618834081,1.32452,103.8429,0.8827548615480663,0.9444332094556629,0.07375926134859656,6,365,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,118
153.04395604395606,1.29611,103.84064,0.9600242569509456,2.4153241355674946,0.5153417899207884,84,58,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,119
142.6863157894737,1.31551,103.88613,1.055705359286362,2.079758854931614,0.3088853605516654,84,76,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,94
151.43722943722943,1.28294,103.8436,1.353312099935691,0.6294841510589716,0.03837758828980417,59,326,6.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,99
129.52272727272728,1.31934,103.91466,1.2812560562488344,0.6294841510589716,0.019586148211334076,24,322,6.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,100
157.45038167938932,1.30464,103.84859,0.7632875349901244,2.657567243979869,0.772333378376041,4,252,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,62
147.58793969849245,1.28518,103.83064,0.8827548615480663,0.9444332094556629,0.6341695583822058,1,2,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,256
135.9655172413793,1.30884,103.86143,1.2812560562488344,0.6294841510589716,0.029078206037454746,112,331,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,40
218.83333333333334,1.27503,103.84438,1.353312099935691,0.6294841510589716,0.0474900028023225,1,363,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,108
190.68,1.29312,103.82979,0.7632875349901244,2.825823934509073,0.7742439306361804,1,231,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,218
121.60606060606061,1.28271,103.78371,1.353312099935691,1.4059131647005323,0.17839698790358818,10,15,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,135
135.9655172413793,1.31232,103.85837,0.5476604871793528,0.6294841510589716,0.08217661194583258,16,351,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,201
190.68,1.29442,103.82795,0.7632875349901244,0.6294841510589716,0.129441045381051,26,294,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,139
154.84883720930233,1.2882,103.8477,0.7632875349901244,0.6294841510589716,0.22175935597682567,12,35,6.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,287
264.4788732394366,1.30766,103.83553,1.055705359286362,0.9444332094556629,0.129441045381051,6,361,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,342
218.83333333333334,1.27575,103.84732,0.9600242569509456,1.7853009529303008,0.40723524622320845,15,348,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,300
154.3695652173913,1.30208,103.90206,0.5476604871793528,2.272742127095055,0.44000649652210483,7,179,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,118
121.60606060606061,1.30505,103.79822,0.9600242569509456,1.146990051546535,0.07375926134859656,1,365,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,82
101.9,1.35586,103.75322,0.5476604871793528,0.9444332094556629,0.12192827469876251,1,66,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,35
101.9,1.35278,103.75727,1.353312099935691,2.4041292574595583,0.5173173728987956,1,209,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,160
135.9655172413793,1.31687,103.85776,0.7632875349901244,1.146990051546535,0.5113318260435314,1,0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,22
135.9655172413793,1.31371,103.84787,0.5476604871793528,2.3465440160453634,0.744893283107235,2,104,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50
157.45038167938932,1.30117,103.86022,0.5476604871793528,0.9444332094556629,0.0474900028023225,4,0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,100
111.03030303030303,1.31634,103.80424,1.2039839690360306,0.9444332094556629,0.08217661194583258,2,0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,90
171.4394618834081,1.32705,103.84759,1.0877874362219921,1.146990051546535,0.09043241689843162,141,48,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,268
151.43722943722943,1.28526,103.84173,1.353312099935691,0.9444332094556629,0.1368170853048494,112,326,6.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,65
171.4394618834081,1.32427,103.85103,1.1136725303549089,1.4968246860306311,0.11427500561597995,203,365,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,218
171.4394618834081,1.32502,103.85291,1.3454562797103131,0.6294841510589716,0.06517566394409594,114,0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,260
142.6863157894737,1.31501,103.88655,0.7632875349901244,2.0417675711815075,0.5816778210040965,26,214,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,67
135.9655172413793,1.32219,103.86495,1.014689540741857,0.6294841510589716,0.32208761150508985,141,262,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,299
142.6863157894737,1.31588,103.88198,1.2359171926329946,0.6294841510589716,0.3305815910530539,48,359,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,39
171.4394618834081,1.32387,103.85389,0.8827548615480663,0.6294841510589716,0.48319721436189694,7,354,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,128
171.4394618834081,1.32279,103.85368,0.8827548615480663,2.2631659218181537,0.5563604049114629,14,152,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,156
153.04395604395606,1.29463,103.83995,0.7632875349901244,2.079758854931614,0.39751427015814483,27,313,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,135
218.83333333333334,1.28044,103.84864,0.8827548615480663,2.530330420827872,0.6841273386142283,2,0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,219
151.43722943722943,1.28304,103.84485,0.5476604871793528,1.8245155980566627,0.23325112844284202,13,365,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,31
135.9655172413793,1.31811,103.85256,0.5476604871793528,1.7853009529303008,0.2656044640330932,1,0,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44
147.58793969849245,1.2761,103.84071,1.055705359286362,0.9444332094556629,0.09043241689843162,4,364,4.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,228
147.58793969849245,1.28524,103.83359,0.8827548615480663,0.9444332094556629,0.129441045381051,1,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,62
142.6863157894737,1.31382,103.88744,0.9600242569509456,1.4059131647005323,0.09043241689843162,84,83,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,219
101.9,1.34817,103.75978,0.8827548615480663,0.9444332094556629,0.09853120329444137,1,0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,33
111.03030303030303,1.34151,103.77177,0.9600242569509456,0.9444332094556629,0.5975050448834652,18,72,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,99
129.52272727272728,1.31941,103.90668,0.8827548615480663,2.5672662739773666,0.6639898581419466,1,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,210
157.45038167938932,1.30202,103.84872,0.8827548615480663,2.2532518706894633,0.5153417899207884,2,79,3.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,119
157.45038167938932,1.30114,103.85114,0.8827548615480663,0.9444332094556629,0.5395997865513142,157,255,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,289
111.52,1.35233,103.83761,1.135065887591987,2.079758854931614,0.342886113222803,4,352,5.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,49
151.43722943722943,1.28199,103.84353,0.5476604871793528,2.061317090012272,0.6454785397273582,6,361,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,100
129.52272727272728,1.31476,103.96035,0.5476604871793528,1.4059131647005323,0.6759135444612691,2,86,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,181
147.58793969849245,1.28246,103.82789,1.135065887591987,0.6294841510589716,0.03837758828980417,2,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,58
92.3913043478261,1.34418,103.71655,0.9600242569509456,1.89245096344469,0.41039649078625795,1,163,2.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,50
129.52272727272728,1.30767,103.91143,0.5476604871793528,1.146990051546535,0.15816054567878615,109,358,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,100
142.6863157894737,1.3152,103.89118,0.8827548615480663,1.9496595604481448,0.6892910523006105,3,37,1.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50
